RecordType,Survey,Quarter,Country,Ship,Gear,SweepLngt,GearEx,DoorType,StNo,HaulNo,Year,SpecCodeType,SpecCode,SpecVal,Sex,TotalNo,CatIdentifier,NoMeas,SubFactor,SubWgt,CatCatchWgt,LngtCode,LngtClass,HLNoAtLngt,DevStage,LenMeasType,ValidAphiaID,ScientificName_WoRMS,DateofCalculation
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0464,14,2018,W,127066,1,-9,72.00,1,36,1.0000,-9,1095,.,80,22.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0464,14,2018,W,127066,1,-9,72.00,1,36,1.0000,-9,1095,.,90,14.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0464,14,2018,W,127066,1,-9,72.00,1,36,1.0000,-9,1095,.,100,6.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0464,14,2018,W,127066,1,-9,72.00,1,36,1.0000,-9,1095,.,110,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0464,14,2018,W,127066,1,-9,72.00,1,36,1.0000,-9,1095,.,220,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0465,15,2018,W,127066,1,-9,15.00,1,8,1.0000,-9,1875,.,190,11.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0465,15,2018,W,127066,1,-9,15.00,1,8,1.0000,-9,1875,.,200,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0465,15,2018,W,127066,1,-9,15.00,1,8,1.0000,-9,1875,.,210,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0468,18,2018,W,127066,1,-9,16.00,1,8,1.0000,-9,1548,.,70,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0468,18,2018,W,127066,1,-9,16.00,1,8,1.0000,-9,1548,.,80,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0468,18,2018,W,127066,1,-9,16.00,1,8,1.0000,-9,1548,.,100,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0468,18,2018,W,127066,1,-9,16.00,1,8,1.0000,-9,1548,.,160,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0468,18,2018,W,127066,1,-9,16.00,1,8,1.0000,-9,1548,.,180,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0468,18,2018,W,127066,1,-9,16.00,1,8,1.0000,-9,1548,.,190,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0468,18,2018,W,127066,1,-9,16.00,1,8,1.0000,-9,1548,.,270,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,70,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,80,24.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,90,10.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,100,8.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,110,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,180,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,200,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,230,24.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,240,8.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,250,12.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,260,16.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,270,12.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,280,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,290,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0469,19,2018,W,127066,1,-9,142.00,1,47,1.0000,-9,26599,.,300,8.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,70,6.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,80,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,90,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,100,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,160,6.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,170,18.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,180,20.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,190,12.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,230,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,240,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,250,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,260,14.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,270,14.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,280,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,300,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0470,20,2018,W,127066,1,-9,116.00,1,58,1.0000,-9,19620,.,310,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,90,8.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,180,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,200,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,210,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,220,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,230,16.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,240,28.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,250,33.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,260,16.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,270,16.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,280,8.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0471,21,2018,W,127066,1,-9,145.00,1,38,1.0000,-9,35859,.,290,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0472,22,2018,W,127066,1,-9,14.00,1,7,1.0000,-9,1341,.,70,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0472,22,2018,W,127066,1,-9,14.00,1,7,1.0000,-9,1341,.,80,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0472,22,2018,W,127066,1,-9,14.00,1,7,1.0000,-9,1341,.,90,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0472,22,2018,W,127066,1,-9,14.00,1,7,1.0000,-9,1341,.,100,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0472,22,2018,W,127066,1,-9,14.00,1,7,1.0000,-9,1341,.,260,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0472,22,2018,W,127066,1,-9,14.00,1,7,1.0000,-9,1341,.,270,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,70,6.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,80,27.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,90,33.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,100,24.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,110,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,150,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,160,9.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,170,6.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,180,42.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,190,18.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,200,6.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,210,12.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,220,9.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,230,6.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,240,6.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,250,6.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,260,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,270,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0473,23,2018,W,127066,1,-9,225.00,1,75,1.0000,-9,22440,.,280,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,70,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,80,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,90,8.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,170,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,180,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,190,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,200,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,220,4.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,230,6.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,240,8.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,250,8.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,260,8.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0474,24,2018,W,127066,1,-9,68.00,1,34,1.0000,-9,14199,.,270,14.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0475,25,2018,W,127066,1,-9,15.00,1,5,1.0000,-9,1845,.,40,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0475,25,2018,W,127066,1,-9,15.00,1,5,1.0000,-9,1845,.,90,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0475,25,2018,W,127066,1,-9,15.00,1,5,1.0000,-9,1845,.,180,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0475,25,2018,W,127066,1,-9,15.00,1,5,1.0000,-9,1845,.,230,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0475,25,2018,W,127066,1,-9,15.00,1,5,1.0000,-9,1845,.,260,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,60,24.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,70,49.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,80,66.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,90,37.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,100,62.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,110,20.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,120,10.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,160,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,170,27.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,180,11.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0476,26,2018,W,127066,1,-9,316.00,1,92,1.0000,-9,8256,.,190,7.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0477,27,2018,W,127066,1,-9,159.00,1,9,1.0000,-9,746,.,60,71.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0477,27,2018,W,127066,1,-9,159.00,1,9,1.0000,-9,746,.,70,71.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0477,27,2018,W,127066,1,-9,159.00,1,9,1.0000,-9,746,.,80,17.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0478,28,2018,W,127066,1,-9,3.00,1,1,1.0000,-9,22,.,70,3.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,50,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,60,13.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,70,17.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,80,28.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,90,28.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,100,31.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,110,2.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,230,24.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,240,31.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,250,24.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,260,12.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,270,49.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,280,37.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,290,31.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,300,31.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,310,18.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0479,29,2018,W,127066,1,-9,390.00,1,100,1.0000,-9,103006,.,330,12.00,-9,-9,127066,Spondyliosoma cantharus,20190108
HL,FR-CGFS,4,FR,35HT,GOV,50,-9,P,W0480,30,2018,W,127066,1,-9,138.00,1,46,1.0000,-9,3570,.,60,9.00,-9,-9,127066,Spondyliosoma cantharus,20190108
